,countryiso3code,country,date,life_expectancy,gdp_per_capita,health_expenditure,unemployment_rate,log_gdp,le_group,unem_group
531,,Not classified,2022,,10324.5193124329,618.84502765484,6.0139105551006,9.242276861048913,,Low Unemployment
532,OED,OECD members,2022,79.5170042308814,43950.173710934,5630.20991147519,4.99493121590976,10.690811855572726,High,Low Unemployment
533,OSS,Other small states,2022,72.9062214171014,14320.7706776288,1117.93956877042,9.01147513544492,9.569466257336654,High,Low Unemployment
534,PSS,Pacific island small states,2022,69.1004348993561,3896.81060847355,228.226159867358,3.60681620269367,8.267913704843778,High,Low Unemployment
535,PST,Post-demographic dividend,2022,80.1924721633692,50969.801641014,7086.35860844432,4.52601118181449,10.838988611645409,High,Low Unemployment
536,PRE,Pre-demographic dividend,2022,61.3833052969468,1770.15579032782,68.618036868196,4.97198453165573,7.478822838828956,High,Low Unemployment
537,SST,Small states,2022,72.380297225352,13636.4661190787,953.147727709784,8.21647080688741,9.520502815650886,High,Low Unemployment
538,SAS,South Asia,2022,72.0115731308447,2385.08341896271,79.9919658936364,4.86631704704624,7.776989379215059,High,Low Unemployment
539,TSA,South Asia (IDA & IBRD),2022,72.0115731308447,2385.08341896271,79.9919658936364,4.86631704704624,7.776989379215059,High,Low Unemployment
540,SSF,Sub-Saharan Africa,2022,61.8572731122839,1865.11635260699,84.9160346502374,6.07875092921414,7.531078717588731,High,Low Unemployment
541,SSA,Sub-Saharan Africa (excluding high income),2022,61.2833700706225,1963.80330032374,91.4200968178127,6.39359936161309,7.582638331314152,High,Low Unemployment
542,TSS,Sub-Saharan Africa (IDA & IBRD countries),2022,61.8572731122839,1865.11635260699,84.9160346502374,6.07875092921414,7.531078717588731,High,Low Unemployment
543,,Upper middle income,2022,76.0089594269564,46553.1150181383,5837.66878621092,4.50967085383543,10.74834919814921,High,Low Unemployment
544,,Upper middle income,2022,76.0089594269564,46553.1150181383,5837.66878621092,5.672232196208,10.74834919814921,High,Low Unemployment
545,,Upper middle income,2022,76.0089594269564,46553.1150181383,5837.66878621092,4.77300365505371,10.74834919814921,High,Low Unemployment
546,,Upper middle income,2022,76.0089594269564,46553.1150181383,5837.66878621092,,10.74834919814921,High,
547,,Upper middle income,2022,76.0089594269564,46553.1150181383,5837.66878621092,6.0139105551006,10.74834919814921,High,Low Unemployment
548,,Upper middle income,2022,76.0089594269564,46553.1150181383,40.264442766294,4.50967085383543,10.74834919814921,High,Low Unemployment
549,,Upper middle income,2022,76.0089594269564,46553.1150181383,40.264442766294,5.672232196208,10.74834919814921,High,Low Unemployment
550,,Upper middle income,2022,76.0089594269564,46553.1150181383,40.264442766294,4.77300365505371,10.74834919814921,High,Low Unemployment
551,,Upper middle income,2022,76.0089594269564,46553.1150181383,40.264442766294,,10.74834919814921,High,
552,,Upper middle income,2022,76.0089594269564,46553.1150181383,40.264442766294,6.0139105551006,10.74834919814921,High,Low Unemployment
553,,Upper middle income,2022,76.0089594269564,46553.1150181383,93.7196113288266,4.50967085383543,10.74834919814921,High,Low Unemployment
554,,Upper middle income,2022,76.0089594269564,46553.1150181383,93.7196113288266,5.672232196208,10.74834919814921,High,Low Unemployment
555,,Upper middle income,2022,76.0089594269564,46553.1150181383,93.7196113288266,4.77300365505371,10.74834919814921,High,Low Unemployment
556,,Upper middle income,2022,76.0089594269564,46553.1150181383,93.7196113288266,,10.74834919814921,High,
557,,Upper middle income,2022,76.0089594269564,46553.1150181383,93.7196113288266,6.0139105551006,10.74834919814921,High,Low Unemployment
558,,Upper middle income,2022,76.0089594269564,46553.1150181383,,4.50967085383543,10.74834919814921,High,Low Unemployment
559,,Upper middle income,2022,76.0089594269564,46553.1150181383,,5.672232196208,10.74834919814921,High,Low Unemployment
560,,Upper middle income,2022,76.0089594269564,46553.1150181383,,4.77300365505371,10.74834919814921,High,Low Unemployment
561,,Upper middle income,2022,76.0089594269564,46553.1150181383,,,10.74834919814921,High,
562,,Upper middle income,2022,76.0089594269564,46553.1150181383,,6.0139105551006,10.74834919814921,High,Low Unemployment
563,,Upper middle income,2022,76.0089594269564,46553.1150181383,618.84502765484,4.50967085383543,10.74834919814921,High,Low Unemployment
564,,Upper middle income,2022,76.0089594269564,46553.1150181383,618.84502765484,5.672232196208,10.74834919814921,High,Low Unemployment
565,,Upper middle income,2022,76.0089594269564,46553.1150181383,618.84502765484,4.77300365505371,10.74834919814921,High,Low Unemployment
566,,Upper middle income,2022,76.0089594269564,46553.1150181383,618.84502765484,,10.74834919814921,High,
567,,Upper middle income,2022,76.0089594269564,46553.1150181383,618.84502765484,6.0139105551006,10.74834919814921,High,Low Unemployment
568,,Upper middle income,2022,76.0089594269564,734.204117595357,5837.66878621092,4.50967085383543,6.598787079321806,High,Low Unemployment
569,,Upper middle income,2022,76.0089594269564,734.204117595357,5837.66878621092,5.672232196208,6.598787079321806,High,Low Unemployment
570,,Upper middle income,2022,76.0089594269564,734.204117595357,5837.66878621092,4.77300365505371,6.598787079321806,High,Low Unemployment
571,,Upper middle income,2022,76.0089594269564,734.204117595357,5837.66878621092,,6.598787079321806,High,
572,,Upper middle income,2022,76.0089594269564,734.204117595357,5837.66878621092,6.0139105551006,6.598787079321806,High,Low Unemployment
573,,Upper middle income,2022,76.0089594269564,734.204117595357,40.264442766294,4.50967085383543,6.598787079321806,High,Low Unemployment
574,,Upper middle income,2022,76.0089594269564,734.204117595357,40.264442766294,5.672232196208,6.598787079321806,High,Low Unemployment
575,,Upper middle income,2022,76.0089594269564,734.204117595357,40.264442766294,4.77300365505371,6.598787079321806,High,Low Unemployment
576,,Upper middle income,2022,76.0089594269564,734.204117595357,40.264442766294,,6.598787079321806,High,
577,,Upper middle income,2022,76.0089594269564,734.204117595357,40.264442766294,6.0139105551006,6.598787079321806,High,Low Unemployment
578,,Upper middle income,2022,76.0089594269564,734.204117595357,93.7196113288266,4.50967085383543,6.598787079321806,High,Low Unemployment
579,,Upper middle income,2022,76.0089594269564,734.204117595357,93.7196113288266,5.672232196208,6.598787079321806,High,Low Unemployment
580,,Upper middle income,2022,76.0089594269564,734.204117595357,93.7196113288266,4.77300365505371,6.598787079321806,High,Low Unemployment
581,,Upper middle income,2022,76.0089594269564,734.204117595357,93.7196113288266,,6.598787079321806,High,
582,,Upper middle income,2022,76.0089594269564,734.204117595357,93.7196113288266,6.0139105551006,6.598787079321806,High,Low Unemployment
583,,Upper middle income,2022,76.0089594269564,734.204117595357,,4.50967085383543,6.598787079321806,High,Low Unemployment
584,,Upper middle income,2022,76.0089594269564,734.204117595357,,5.672232196208,6.598787079321806,High,Low Unemployment
585,,Upper middle income,2022,76.0089594269564,734.204117595357,,4.77300365505371,6.598787079321806,High,Low Unemployment
586,,Upper middle income,2022,76.0089594269564,734.204117595357,,,6.598787079321806,High,
587,,Upper middle income,2022,76.0089594269564,734.204117595357,,6.0139105551006,6.598787079321806,High,Low Unemployment
588,,Upper middle income,2022,76.0089594269564,734.204117595357,618.84502765484,4.50967085383543,6.598787079321806,High,Low Unemployment
589,,Upper middle income,2022,76.0089594269564,734.204117595357,618.84502765484,5.672232196208,6.598787079321806,High,Low Unemployment
590,,Upper middle income,2022,76.0089594269564,734.204117595357,618.84502765484,4.77300365505371,6.598787079321806,High,Low Unemployment
591,,Upper middle income,2022,76.0089594269564,734.204117595357,618.84502765484,,6.598787079321806,High,
592,,Upper middle income,2022,76.0089594269564,734.204117595357,618.84502765484,6.0139105551006,6.598787079321806,High,Low Unemployment
593,,Upper middle income,2022,76.0089594269564,2493.61487371356,5837.66878621092,4.50967085383543,7.821488693190536,High,Low Unemployment
594,,Upper middle income,2022,76.0089594269564,2493.61487371356,5837.66878621092,5.672232196208,7.821488693190536,High,Low Unemployment
595,,Upper middle income,2022,76.0089594269564,2493.61487371356,5837.66878621092,4.77300365505371,7.821488693190536,High,Low Unemployment
596,,Upper middle income,2022,76.0089594269564,2493.61487371356,5837.66878621092,,7.821488693190536,High,
597,,Upper middle income,2022,76.0089594269564,2493.61487371356,5837.66878621092,6.0139105551006,7.821488693190536,High,Low Unemployment
598,,Upper middle income,2022,76.0089594269564,2493.61487371356,40.264442766294,4.50967085383543,7.821488693190536,High,Low Unemployment
599,,Upper middle income,2022,76.0089594269564,2493.61487371356,40.264442766294,5.672232196208,7.821488693190536,High,Low Unemployment
600,,Upper middle income,2022,76.0089594269564,2493.61487371356,40.264442766294,4.77300365505371,7.821488693190536,High,Low Unemployment
601,,Upper middle income,2022,76.0089594269564,2493.61487371356,40.264442766294,,7.821488693190536,High,
602,,Upper middle income,2022,76.0089594269564,2493.61487371356,40.264442766294,6.0139105551006,7.821488693190536,High,Low Unemployment
603,,Upper middle income,2022,76.0089594269564,2493.61487371356,93.7196113288266,4.50967085383543,7.821488693190536,High,Low Unemployment
604,,Upper middle income,2022,76.0089594269564,2493.61487371356,93.7196113288266,5.672232196208,7.821488693190536,High,Low Unemployment
605,,Upper middle income,2022,76.0089594269564,2493.61487371356,93.7196113288266,4.77300365505371,7.821488693190536,High,Low Unemployment
606,,Upper middle income,2022,76.0089594269564,2493.61487371356,93.7196113288266,,7.821488693190536,High,
607,,Upper middle income,2022,76.0089594269564,2493.61487371356,93.7196113288266,6.0139105551006,7.821488693190536,High,Low Unemployment
608,,Upper middle income,2022,76.0089594269564,2493.61487371356,,4.50967085383543,7.821488693190536,High,Low Unemployment
609,,Upper middle income,2022,76.0089594269564,2493.61487371356,,5.672232196208,7.821488693190536,High,Low Unemployment
610,,Upper middle income,2022,76.0089594269564,2493.61487371356,,4.77300365505371,7.821488693190536,High,Low Unemployment
611,,Upper middle income,2022,76.0089594269564,2493.61487371356,,,7.821488693190536,High,
612,,Upper middle income,2022,76.0089594269564,2493.61487371356,,6.0139105551006,7.821488693190536,High,Low Unemployment
613,,Upper middle income,2022,76.0089594269564,2493.61487371356,618.84502765484,4.50967085383543,7.821488693190536,High,Low Unemployment
614,,Upper middle income,2022,76.0089594269564,2493.61487371356,618.84502765484,5.672232196208,7.821488693190536,High,Low Unemployment
615,,Upper middle income,2022,76.0089594269564,2493.61487371356,618.84502765484,4.77300365505371,7.821488693190536,High,Low Unemployment
616,,Upper middle income,2022,76.0089594269564,2493.61487371356,618.84502765484,,7.821488693190536,High,
617,,Upper middle income,2022,76.0089594269564,2493.61487371356,618.84502765484,6.0139105551006,7.821488693190536,High,Low Unemployment
618,,Upper middle income,2022,76.0089594269564,,5837.66878621092,4.50967085383543,,High,Low Unemployment
619,,Upper middle income,2022,76.0089594269564,,5837.66878621092,5.672232196208,,High,Low Unemployment
620,,Upper middle income,2022,76.0089594269564,,5837.66878621092,4.77300365505371,,High,Low Unemployment
621,,Upper middle income,2022,76.0089594269564,,5837.66878621092,,,High,
622,,Upper middle income,2022,76.0089594269564,,5837.66878621092,6.0139105551006,,High,Low Unemployment
623,,Upper middle income,2022,76.0089594269564,,40.264442766294,4.50967085383543,,High,Low Unemployment
624,,Upper middle income,2022,76.0089594269564,,40.264442766294,5.672232196208,,High,Low Unemployment
625,,Upper middle income,2022,76.0089594269564,,40.264442766294,4.77300365505371,,High,Low Unemployment
626,,Upper middle income,2022,76.0089594269564,,40.264442766294,,,High,
627,,Upper middle income,2022,76.0089594269564,,40.264442766294,6.0139105551006,,High,Low Unemployment
628,,Upper middle income,2022,76.0089594269564,,93.7196113288266,4.50967085383543,,High,Low Unemployment
629,,Upper middle income,2022,76.0089594269564,,93.7196113288266,5.672232196208,,High,Low Unemployment
630,,Upper middle income,2022,76.0089594269564,,93.7196113288266,4.77300365505371,,High,Low Unemployment
631,,Upper middle income,2022,76.0089594269564,,93.7196113288266,,,High,
632,,Upper middle income,2022,76.0089594269564,,93.7196113288266,6.0139105551006,,High,Low Unemployment
633,,Upper middle income,2022,76.0089594269564,,,4.50967085383543,,High,Low Unemployment
634,,Upper middle income,2022,76.0089594269564,,,5.672232196208,,High,Low Unemployment
635,,Upper middle income,2022,76.0089594269564,,,4.77300365505371,,High,Low Unemployment
636,,Upper middle income,2022,76.0089594269564,,,,,High,
637,,Upper middle income,2022,76.0089594269564,,,6.0139105551006,,High,Low Unemployment
638,,Upper middle income,2022,76.0089594269564,,618.84502765484,4.50967085383543,,High,Low Unemployment
639,,Upper middle income,2022,76.0089594269564,,618.84502765484,5.672232196208,,High,Low Unemployment
640,,Upper middle income,2022,76.0089594269564,,618.84502765484,4.77300365505371,,High,Low Unemployment
641,,Upper middle income,2022,76.0089594269564,,618.84502765484,,,High,
642,,Upper middle income,2022,76.0089594269564,,618.84502765484,6.0139105551006,,High,Low Unemployment
643,,Upper middle income,2022,76.0089594269564,10324.5193124329,5837.66878621092,4.50967085383543,9.242276861048913,High,Low Unemployment
644,,Upper middle income,2022,76.0089594269564,10324.5193124329,5837.66878621092,5.672232196208,9.242276861048913,High,Low Unemployment
645,,Upper middle income,2022,76.0089594269564,10324.5193124329,5837.66878621092,4.77300365505371,9.242276861048913,High,Low Unemployment
646,,Upper middle income,2022,76.0089594269564,10324.5193124329,5837.66878621092,,9.242276861048913,High,
647,,Upper middle income,2022,76.0089594269564,10324.5193124329,5837.66878621092,6.0139105551006,9.242276861048913,High,Low Unemployment
648,,Upper middle income,2022,76.0089594269564,10324.5193124329,40.264442766294,4.50967085383543,9.242276861048913,High,Low Unemployment
649,,Upper middle income,2022,76.0089594269564,10324.5193124329,40.264442766294,5.672232196208,9.242276861048913,High,Low Unemployment
650,,Upper middle income,2022,76.0089594269564,10324.5193124329,40.264442766294,4.77300365505371,9.242276861048913,High,Low Unemployment
651,,Upper middle income,2022,76.0089594269564,10324.5193124329,40.264442766294,,9.242276861048913,High,
652,,Upper middle income,2022,76.0089594269564,10324.5193124329,40.264442766294,6.0139105551006,9.242276861048913,High,Low Unemployment
653,,Upper middle income,2022,76.0089594269564,10324.5193124329,93.7196113288266,4.50967085383543,9.242276861048913,High,Low Unemployment
654,,Upper middle income,2022,76.0089594269564,10324.5193124329,93.7196113288266,5.672232196208,9.242276861048913,High,Low Unemployment
655,,Upper middle income,2022,76.0089594269564,10324.5193124329,93.7196113288266,4.77300365505371,9.242276861048913,High,Low Unemployment
656,,Upper middle income,2022,76.0089594269564,10324.5193124329,93.7196113288266,,9.242276861048913,High,
657,,Upper middle income,2022,76.0089594269564,10324.5193124329,93.7196113288266,6.0139105551006,9.242276861048913,High,Low Unemployment
658,,Upper middle income,2022,76.0089594269564,10324.5193124329,,4.50967085383543,9.242276861048913,High,Low Unemployment
659,,Upper middle income,2022,76.0089594269564,10324.5193124329,,5.672232196208,9.242276861048913,High,Low Unemployment
660,,Upper middle income,2022,76.0089594269564,10324.5193124329,,4.77300365505371,9.242276861048913,High,Low Unemployment
661,,Upper middle income,2022,76.0089594269564,10324.5193124329,,,9.242276861048913,High,
662,,Upper middle income,2022,76.0089594269564,10324.5193124329,,6.0139105551006,9.242276861048913,High,Low Unemployment
663,,Upper middle income,2022,76.0089594269564,10324.5193124329,618.84502765484,4.50967085383543,9.242276861048913,High,Low Unemployment
664,,Upper middle income,2022,76.0089594269564,10324.5193124329,618.84502765484,5.672232196208,9.242276861048913,High,Low Unemployment
665,,Upper middle income,2022,76.0089594269564,10324.5193124329,618.84502765484,4.77300365505371,9.242276861048913,High,Low Unemployment
666,,Upper middle income,2022,76.0089594269564,10324.5193124329,618.84502765484,,9.242276861048913,High,
667,,Upper middle income,2022,76.0089594269564,10324.5193124329,618.84502765484,6.0139105551006,9.242276861048913,High,Low Unemployment
668,WLD,World,2022,72.9675581482237,12798.1658465319,1266.05555280828,5.23426188470581,9.457057146400556,High,Low Unemployment
669,AFG,Afghanistan,2022,65.617,357.261152798144,80.6516037,14.1,5.878467034791953,High,Low Unemployment
670,ALB,Albania,2022,78.769,7756.96188744253,506.86920166,10.785,8.95634602716728,High,Low Unemployment
671,DZA,Algeria,2022,76.129,4960.30334332888,180.33454895,12.382,8.509222175778113,High,Low Unemployment
672,ASM,American Samoa,2022,72.752,18017.4589383973,,,9.799096507811528,High,
673,AND,Andorra,2022,84.016,42414.0479861228,3190.11328125,,10.65523490677298,High,
674,AGO,Angola,2022,64.246,3682.1131513698,103.94506073,14.124,8.21124209227407,High,Low Unemployment
675,ATG,Antigua and Barbuda,2022,77.483,20105.1989085164,891.00323486,,9.908733712767457,High,
676,ARG,Argentina,2022,75.806,13962.1894087223,1415.79577637,6.805,9.544108198454824,High,Low Unemployment
677,ARM,Armenia,2022,74.7658536585366,6571.97445545099,674.78619385,13.451,8.790569592273615,High,Low Unemployment
678,ABW,Aruba,2022,76.226,30975.9989121779,,,10.34096795495808,High,
679,AUS,Australia,2022,83.2,65169.5191118657,6723.98242188,3.728,11.084747140319083,High,Low Unemployment
680,AUT,Austria,2022,81.2951219512195,52336.7725223758,5897.97607422,4.992,10.86545451049114,High,Low Unemployment
681,AZE,Azerbaijan,2022,74.125,7770.594223351,261.44659424,5.65,8.958101917059256,High,Low Unemployment
682,BHS,"Bahamas, The",2022,74.491,34957.1613279737,2327.20117188,9.25,10.461878628760337,High,Low Unemployment
683,BHR,Bahrain,2022,80.992,30470.5219276023,1178.80664063,1.265,10.324515001061876,High,Low Unemployment
684,BGD,Bangladesh,2022,74.265,2716.48592780431,56.62142181,4.593,7.9070943857110185,High,Low Unemployment
685,BRB,Barbados,2022,75.676,24387.0387293761,1302.0592041,7.261,10.10180707052906,High,Low Unemployment
686,BLR,Belarus,2022,74.1033658536585,7994.64806074889,529.01873779,3.574,8.986527604380312,High,Low Unemployment
687,BEL,Belgium,2022,81.7487804878049,50605.7496677086,5487.59277344,5.57,10.831820478616793,High,Low Unemployment
688,BLZ,Belize,2022,72.19,7068.21728043145,298.01553345,8.682,8.863363574397674,High,Low Unemployment
689,BEN,Benin,2022,60.475,1266.42711031904,37.76291275,1.685,7.143954915727939,High,Low Unemployment
690,BMU,Bermuda,2022,82.062,121613.939983629,,,11.708606879967032,High,
691,BTN,Bhutan,2022,72.754,3711.32767981591,138.00679016,5.947,8.2191449567625,High,Low Unemployment
692,BOL,Bolivia,2022,67.434,4219.46113742445,260.88070679,3.552,8.34746270632322,High,Low Unemployment
693,BIH,Bosnia and Herzegovina,2022,76.777,7655.59421024383,667.29681396,12.657,8.943191928886375,High,Low Unemployment
694,BWA,Botswana,2022,68.749,8328.7090572666,477.77633667,23.615,9.027463748032948,High,High Unemployment
695,BRA,Brazil,2022,74.872,9281.33282136864,871.27526855,9.231,9.135760438459762,High,Low Unemployment
696,VGB,British Virgin Islands,2022,77.177,,,,,High,
697,BRN,Brunei Darussalam,2022,72.917,36632.9280952155,648.55499268,5.191,10.508702789657383,High,Low Unemployment
698,BGR,Bulgaria,2022,74.1609756097561,13999.1949530956,1066.69189453,4.148,9.5467551035937,High,Low Unemployment
699,BFA,Burkina Faso,2022,60.7,827.330843486661,64.38339996,3.828,6.718204667607621,High,Low Unemployment
700,BDI,Burundi,2022,62.882,302.992505263552,25.52155113,0.909,5.7137080700996625,High,Low Unemployment
701,CPV,Cabo Verde,2022,75.907,4323.31362032709,297.08233643,12.239,8.371777428954365,High,Low Unemployment
702,KHM,Cambodia,2022,70.528,2325.03050040841,103.89541626,0.245,7.75148843639064,High,Low Unemployment
703,CMR,Cameroon,2022,62.443,1604.87726954895,72.12950897,3.646,7.380802565069575,High,Low Unemployment
704,CAN,Canada,2022,81.0948780487805,56256.8007264015,6252.34033203,5.279,10.937682214561326,High,Low Unemployment
705,CYM,Cayman Islands,2022,79.984,93030.7051447803,,,11.440684880490734,High,
706,CAF,Central African Republic,2022,18.818,467.359825026238,47.91523361,6.287,6.147099464251818,Low,Low Unemployment
707,TCD,Chad,2022,54.528,966.036468278568,40.17007446,1.081,6.873201585341103,High,Low Unemployment
708,CHI,Channel Islands,2022,81.0,67627.1417347907,,5.923,11.121764686402036,High,Low Unemployment
709,CHL,Chile,2022,79.176,15405.6165774073,1541.37927246,8.249,9.642487434728823,High,Low Unemployment
710,CHN,China,2022,78.202,12970.6056414327,755.43597412,4.98,9.47044097178179,High,Low Unemployment
711,COL,Colombia,2022,76.508,6680.44506854481,507.07064819,10.541,8.806939891338876,High,Low Unemployment
712,COM,Comoros,2022,66.481,1465.479642862,124.14363861,3.879,7.289937869138057,High,Low Unemployment
713,COD,"Congo, Dem. Rep.",2022,60.979,687.738587554685,24.3800106,4.54,6.533408805780686,High,Low Unemployment
714,COG,"Congo, Rep.",2022,65.0,2620.83804267402,53.11892319,20.131,7.871249409225721,High,High Unemployment
715,CRI,Costa Rica,2022,79.316,13625.9008491328,978.84155273,11.325,9.519727734713333,High,Low Unemployment
716,CIV,Cote d'Ivoire,2022,61.562,2333.37128301259,84.89915466,2.31,7.755069403385334,High,Low Unemployment
717,HRV,Croatia,2022,77.5756097560976,18465.5414420364,1328.80371094,6.811,9.823661649469079,High,Low Unemployment
718,CUB,Cuba,2022,77.629,,,1.829,,High,Low Unemployment
719,CUW,Curacao,2022,76.729,20057.1404747175,,,9.906340502736636,High,
720,CYP,Cyprus,2022,80.434,33231.04296875,2748.6159668,6.806,10.411239747216316,High,Low Unemployment
721,CZE,Czechia,2022,78.9292682926829,28282.2236715857,2431.08496094,2.224,10.249988747456268,High,Low Unemployment
722,DNK,Denmark,2022,81.3048780487805,67781.0940939514,6451.19433594,4.434,11.124038586871299,High,Low Unemployment
723,DJI,Djibouti,2022,65.54,3133.25779772463,79.13184357,26.272,8.049828572190243,High,High Unemployment
724,DMA,Dominica,2022,71.081,9323.66089490562,542.53948975,,9.140310630436536,High,
725,DOM,Dominican Republic,2022,74.211,10104.2449349081,469.34915161,5.504,9.220710905116963,High,Low Unemployment
726,ECU,Ecuador,2022,76.577,6515.58528418336,495.30380249,3.713,8.781952321929632,High,Low Unemployment
727,EGY,"Egypt, Arab Rep.",2022,71.01,4233.30783744856,171.67852783,6.546,8.35073896111049,High,Low Unemployment
728,SLV,El Salvador,2022,71.969,5074.60210221806,500.20321655,2.999,8.532003397332442,High,Low Unemployment
729,GNQ,Equatorial Guinea,2022,63.355,7589.29964909381,215.32841492,8.334,8.93449459328561,High,Low Unemployment
730,ERI,Eritrea,2022,67.789,,27.0898056,6.033,,High,Low Unemployment
731,EST,Estonia,2022,77.8439024390244,28340.3826549406,1998.74523926,5.571,10.252043015444999,High,Low Unemployment
732,SWZ,Eswatini,2022,63.028,3894.1620089869,284.75802612,36.472,8.267233789839906,High,High Unemployment
733,ETH,Ethiopia,2022,66.897,982.103161506992,27.06845474,3.386,6.889696355287955,High,Low Unemployment
734,FRO,Faroe Islands,2022,82.8162292682927,67058.2022648126,,,11.113316211799454,High,
735,FJI,Fiji,2022,67.148,5414.12092119088,217.15068054,5.403,8.596765804832636,High,Low Unemployment
736,FIN,Finland,2022,81.1878048780488,50440.560224974,4902.0390625,6.719,10.828550896777168,High,Low Unemployment
737,FRA,France,2022,82.1292682926829,40988.6396406579,4857.73388672,7.303,10.62105022535698,High,Low Unemployment
738,PYF,French Polynesia,2022,83.859,20053.9569369322,,11.793,9.906181766726036,High,Low Unemployment
739,GAB,Gabon,2022,67.713,8409.2074145028,243.09941101,20.319,9.0370825053038,High,High Unemployment
740,GMB,"Gambia, The",2022,64.859,836.244875868476,29.57811737,6.067,6.728921483912127,High,Low Unemployment
741,GEO,Georgia,2022,74.141,6729.84659930283,546.22503662,11.621,8.814307628813294,High,Low Unemployment
742,DEU,Germany,2022,80.6080487804878,50506.5179638543,6226.14208984,3.137,10.829857675525991,High,Low Unemployment
743,GHA,Ghana,2022,65.246,2229.89122647803,82.32108307,2.87,7.709708085900398,High,Low Unemployment
744,GIB,Gibraltar,2022,83.517,,,,,High,
745,GRC,Greece,2022,80.7878048780488,20886.5243087629,1768.11071777,12.426,9.946859460083736,High,Low Unemployment
746,GRL,Greenland,2022,71.230243902439,55635.0006491223,,,10.926567790259318,High,
747,GRD,Grenada,2022,75.151,10469.3867012856,526.35113525,,9.256210725385344,High,
748,GUM,Guam,2022,77.102,41833.1517132825,,5.383,10.641444407361282,High,Low Unemployment
749,GTM,Guatemala,2022,71.206,5358.70156997677,384.06158447,3.051,8.586476980311613,High,Low Unemployment
750,GIN,Guinea,2022,60.432,1416.59612011764,53.2922287,5.174,7.256012174446394,High,Low Unemployment
751,GNB,Guinea-Bissau,2022,63.605,883.199131457831,68.01049042,2.666,6.783550692118624,High,Low Unemployment
752,GUY,Guyana,2022,69.888,17913.4928066879,452.23754883,11.907,9.793309495956418,High,Low Unemployment
753,HTI,Haiti,2022,63.948,1760.62635668777,52.28417587,14.54,7.4734249092020235,High,Low Unemployment
754,HND,Honduras,2022,72.715,3003.28996826399,244.90408325,8.774,8.007463622850228,High,Low Unemployment
755,HKG,"Hong Kong SAR, China",2022,83.6609756097561,48825.8441873536,,4.318,10.796015045658974,High,Low Unemployment
756,HUN,Hungary,2022,75.8682926829268,18428.028825614,1228.00231934,3.583,9.821628090283692,High,Low Unemployment
757,ISL,Iceland,2022,82.119512195122,76350.4550416502,6851.62939453,3.789,11.243089270572046,High,Low Unemployment
758,IND,India,2022,71.698,2347.44829434623,81.50888824,4.822,7.761084185002244,High,Low Unemployment
759,IDN,Indonesia,2022,70.925,4730.83484836107,127.44384766,3.462,8.461856966622147,High,Low Unemployment
760,IRN,"Iran, Islamic Rep.",2022,76.799,4721.20437099984,250.23272705,9.085,8.459819209378395,High,Low Unemployment
761,IRQ,Iraq,2022,72.037,6520.73154560584,283.17074585,15.41,8.782741848873016,High,Low Unemployment
762,IRL,Ireland,2022,82.509756097561,105190.685952731,6407.92333984,4.465,11.563530038795156,High,Low Unemployment
763,IMN,Isle of Man,2022,80.956,88328.548125887,,,11.388818642673115,High,
764,ISR,Israel,2022,82.7,54949.621556429,4107.72998047,3.695,10.914172072754894,High,Low Unemployment
765,ITA,Italy,2022,82.7,35653.9042103495,3154.57104492,8.069,10.481613934862926,High,Low Unemployment
766,JAM,Jamaica,2022,71.481,6626.47502388538,521.12023926,4.083,8.798828271187451,High,Low Unemployment
767,JPN,Japan,2022,83.9963414634146,34065.6438962526,4201.79248047,2.614,10.436044645018049,High,Low Unemployment
768,JOR,Jordan,2022,77.088,4332.25159897931,334.387146,18.2,8.373842685607784,High,Low Unemployment
769,KAZ,Kazakhstan,2022,73.503,11255.3396437881,421.60028076,4.86,9.32859793003239,High,Low Unemployment
770,KEN,Kenya,2022,63.549,2109.56288513137,91.18416595,5.565,7.654236041563953,High,Low Unemployment
771,KIR,Kiribati,2022,66.269,2069.7671726925,217.68276978,,7.635191402973263,High,
772,PRK,"Korea, Dem. People's Rep.",2022,73.641,,,3.457,,High,Low Unemployment
773,KOR,"Korea, Rep.",2022,82.6804878048781,34822.4048404971,3078.55151367,2.857,10.458016275856812,High,Low Unemployment
774,XKX,Kosovo,2022,77.623,5290.95006509706,,,8.573753105153504,High,
775,KWT,Kuwait,2022,80.5878048780488,39981.7691035833,1683.39929199,2.133,10.596178856789841,High,Low Unemployment
776,KGZ,Kyrgyz Republic,2022,72.0487804878049,1739.72018344174,88.07954407,4.767,7.461479565162656,High,Low Unemployment
777,LAO,Lao PDR,2022,68.715,2046.40440255621,41.34779739,1.209,7.623839582188668,High,Low Unemployment
778,LVA,Latvia,2022,74.2780487804878,20221.103686109,1642.47131348,6.815,9.914482074967557,High,Low Unemployment
779,LBN,Lebanon,2022,78.003,3654.35845534878,230.39093018,11.105,8.203675831565153,High,Low Unemployment
780,LSO,Lesotho,2022,56.812,1030.12582947757,133.32562256,16.623,6.9374362383035315,High,Low Unemployment
781,LBR,Liberia,2022,61.934,744.617175237387,100.49607086,2.956,6.612870227567148,High,Low Unemployment
782,LBY,Libya,2022,74.462,5986.63694851258,284.0262146,19.238,8.697285089118841,High,High Unemployment
783,LIE,Liechtenstein,2022,84.1219512195122,188055.003235348,10591.59277344,,12.1444897694225,High,
